2025-08-24 14:27:44,826 [INFO] timesheet_summary started
2025-08-24 14:27:44,826 [INFO] Log file: C:\Users\palyi\OneDrive\Desktop\bullshitBundle\fater_szarja\logs\timesheet_summary_januar_20250824_142744.log
2025-08-24 14:27:44,826 [INFO] Feldolgozás: TS GP.xlsx
2025-08-24 14:27:45,034 [INFO]   Sheet: januar
2025-08-24 14:27:45,046 [INFO]     Hiányzó adat a januar sheet 8. sorában, kihagyva
2025-08-24 14:27:45,046 [INFO]     Hiányzó adat a januar sheet 9. sorában, kihagyva
2025-08-24 14:27:45,046 [INFO]     Hiányzó adat a januar sheet 10. sorában, kihagyva
2025-08-24 14:27:45,047 [INFO]     Hiányzó adat a januar sheet 11. sorában, kihagyva
2025-08-24 14:27:45,047 [INFO]     Hiányzó adat a januar sheet 12. sorában, kihagyva
2025-08-24 14:27:45,047 [INFO]     Hiányzó adat a januar sheet 13. sorában, kihagyva
2025-08-24 14:27:45,047 [INFO]     Hiányzó adat a januar sheet 14. sorában, kihagyva
2025-08-24 14:27:45,047 [INFO]     Hiányzó adat a januar sheet 15. sorában, kihagyva
2025-08-24 14:27:45,047 [INFO]     Hiányzó adat a januar sheet 16. sorában, kihagyva
2025-08-24 14:27:45,047 [INFO]     Hiányzó adat a januar sheet 17. sorában, kihagyva
2025-08-24 14:27:45,047 [INFO]     Hiányzó adat a januar sheet 18. sorában, kihagyva
2025-08-24 14:27:45,047 [INFO]     Hiányzó adat a januar sheet 19. sorában, kihagyva
2025-08-24 14:27:45,047 [INFO]     Hiányzó adat a januar sheet 20. sorában, kihagyva
2025-08-24 14:27:45,047 [INFO]     Hiányzó adat a januar sheet 21. sorában, kihagyva
2025-08-24 14:27:45,047 [INFO]     Hiányzó adat a januar sheet 22. sorában, kihagyva
2025-08-24 14:27:45,048 [INFO]     Hiányzó adat a januar sheet 23. sorában, kihagyva
2025-08-24 14:27:45,048 [INFO]     Hiányzó adat a januar sheet 24. sorában, kihagyva
2025-08-24 14:27:45,048 [INFO]     Hiányzó adat a januar sheet 25. sorában, kihagyva
2025-08-24 14:27:45,048 [INFO]     Hiányzó adat a januar sheet 26. sorában, kihagyva
2025-08-24 14:27:45,048 [INFO]     Hiányzó adat a januar sheet 27. sorában, kihagyva
2025-08-24 14:27:45,048 [INFO]     Hiányzó adat a januar sheet 28. sorában, kihagyva
2025-08-24 14:27:45,048 [INFO]     Hiányzó adat a januar sheet 29. sorában, kihagyva
2025-08-24 14:27:45,048 [INFO]     Hiányzó adat a januar sheet 30. sorában, kihagyva
2025-08-24 14:27:45,048 [INFO]     Hiányzó adat a januar sheet 31. sorában, kihagyva
2025-08-24 14:27:45,048 [INFO]     Hiányzó adat a januar sheet 32. sorában, kihagyva
2025-08-24 14:27:45,048 [INFO]     Hiányzó adat a januar sheet 33. sorában, kihagyva
2025-08-24 14:27:45,048 [INFO]     Hiányzó adat a januar sheet 34. sorában, kihagyva
2025-08-24 14:27:45,048 [INFO]     Hiányzó adat a januar sheet 35. sorában, kihagyva
2025-08-24 14:27:45,048 [INFO]     Hiányzó adat a januar sheet 36. sorában, kihagyva
2025-08-24 14:27:45,049 [INFO]     Hiányzó adat a januar sheet 37. sorában, kihagyva
2025-08-24 14:27:45,049 [INFO]     Hiányzó adat a januar sheet 38. sorában, kihagyva
2025-08-24 14:27:45,049 [INFO]     Hiányzó adat a januar sheet 39. sorában, kihagyva
2025-08-24 14:27:45,049 [INFO]     Hiányzó adat a januar sheet 40. sorában, kihagyva
2025-08-24 14:27:45,049 [INFO]     Hiányzó adat a januar sheet 41. sorában, kihagyva
2025-08-24 14:27:45,049 [INFO]     Hiányzó adat a januar sheet 42. sorában, kihagyva
2025-08-24 14:27:45,049 [INFO]     Hiányzó adat a januar sheet 43. sorában, kihagyva
2025-08-24 14:27:45,049 [INFO]     Hiányzó adat a januar sheet 44. sorában, kihagyva
2025-08-24 14:27:45,049 [INFO]     Hiányzó adat a januar sheet 45. sorában, kihagyva
2025-08-24 14:27:45,049 [INFO]     Hiányzó adat a januar sheet 46. sorában, kihagyva
2025-08-24 14:27:45,049 [INFO]     Hiányzó adat a januar sheet 47. sorában, kihagyva
2025-08-24 14:27:45,049 [INFO]     Hiányzó adat a januar sheet 48. sorában, kihagyva
2025-08-24 14:27:45,049 [INFO]     Hiányzó adat a januar sheet 49. sorában, kihagyva
2025-08-24 14:27:45,050 [INFO]     Hiányzó adat a januar sheet 50. sorában, kihagyva
2025-08-24 14:27:45,050 [INFO]     Hiányzó adat a januar sheet 51. sorában, kihagyva
2025-08-24 14:27:45,050 [INFO]     Hiányzó adat a januar sheet 52. sorában, kihagyva
2025-08-24 14:27:45,050 [INFO]     Hiányzó adat a januar sheet 53. sorában, kihagyva
2025-08-24 14:27:45,050 [INFO]     Hiányzó adat a januar sheet 54. sorában, kihagyva
2025-08-24 14:27:45,050 [INFO]     Hiányzó adat a januar sheet 55. sorában, kihagyva
2025-08-24 14:27:45,050 [INFO]     Hiányzó adat a januar sheet 56. sorában, kihagyva
2025-08-24 14:27:45,050 [INFO]     Hiányzó adat a januar sheet 57. sorában, kihagyva
2025-08-24 14:27:45,050 [INFO]     Hiányzó adat a januar sheet 58. sorában, kihagyva
2025-08-24 14:27:45,050 [INFO]     Hiányzó adat a januar sheet 59. sorában, kihagyva
2025-08-24 14:27:45,050 [INFO]     Hiányzó adat a januar sheet 60. sorában, kihagyva
2025-08-24 14:27:45,050 [INFO]     Hiányzó adat a januar sheet 61. sorában, kihagyva
2025-08-24 14:27:45,051 [INFO]     Hiányzó adat a januar sheet 62. sorában, kihagyva
2025-08-24 14:27:45,051 [INFO]     Hiányzó adat a januar sheet 63. sorában, kihagyva
2025-08-24 14:27:45,051 [INFO]     Hiányzó adat a januar sheet 64. sorában, kihagyva
2025-08-24 14:27:45,051 [INFO]     Hiányzó adat a januar sheet 65. sorában, kihagyva
2025-08-24 14:27:45,051 [INFO]     Hiányzó adat a januar sheet 66. sorában, kihagyva
2025-08-24 14:27:45,051 [INFO]     Hiányzó adat a januar sheet 67. sorában, kihagyva
2025-08-24 14:27:45,051 [INFO]     Hiányzó adat a januar sheet 68. sorában, kihagyva
2025-08-24 14:27:45,051 [INFO]     Hiányzó adat a januar sheet 69. sorában, kihagyva
2025-08-24 14:27:45,051 [INFO]     Hiányzó adat a januar sheet 70. sorában, kihagyva
2025-08-24 14:27:45,051 [INFO]     Hiányzó adat a januar sheet 71. sorában, kihagyva
2025-08-24 14:27:45,051 [INFO]     Hiányzó adat a januar sheet 72. sorában, kihagyva
2025-08-24 14:27:45,051 [INFO]     Hiányzó adat a januar sheet 73. sorában, kihagyva
2025-08-24 14:27:45,051 [INFO]     Hiányzó adat a januar sheet 74. sorában, kihagyva
2025-08-24 14:27:45,052 [INFO]     Hiányzó adat a januar sheet 75. sorában, kihagyva
2025-08-24 14:27:45,052 [INFO]     Hiányzó adat a januar sheet 76. sorában, kihagyva
2025-08-24 14:27:45,052 [INFO]     Hiányzó adat a januar sheet 77. sorában, kihagyva
2025-08-24 14:27:45,052 [INFO]     Hiányzó adat a januar sheet 78. sorában, kihagyva
2025-08-24 14:27:45,052 [INFO]     Hiányzó adat a januar sheet 79. sorában, kihagyva
2025-08-24 14:27:45,052 [INFO]     Hiányzó adat a januar sheet 80. sorában, kihagyva
2025-08-24 14:27:45,052 [INFO]     Hiányzó adat a januar sheet 81. sorában, kihagyva
2025-08-24 14:27:45,052 [INFO]     Hiányzó adat a januar sheet 82. sorában, kihagyva
2025-08-24 14:27:45,052 [INFO]     Hiányzó adat a januar sheet 83. sorában, kihagyva
2025-08-24 14:27:45,052 [INFO]     Hiányzó adat a januar sheet 84. sorában, kihagyva
2025-08-24 14:27:45,052 [INFO]     Hiányzó adat a januar sheet 85. sorában, kihagyva
2025-08-24 14:27:45,052 [INFO]     Hiányzó adat a januar sheet 86. sorában, kihagyva
2025-08-24 14:27:45,052 [INFO]     Hiányzó adat a januar sheet 87. sorában, kihagyva
2025-08-24 14:27:45,053 [INFO]     Hiányzó adat a januar sheet 88. sorában, kihagyva
2025-08-24 14:27:45,053 [INFO]     Hiányzó adat a januar sheet 89. sorában, kihagyva
2025-08-24 14:27:45,053 [INFO]     Hiányzó adat a januar sheet 90. sorában, kihagyva
2025-08-24 14:27:45,053 [INFO]     Hiányzó adat a januar sheet 91. sorában, kihagyva
2025-08-24 14:27:45,053 [INFO]     Hiányzó adat a januar sheet 92. sorában, kihagyva
2025-08-24 14:27:45,053 [INFO]     Hiányzó adat a januar sheet 93. sorában, kihagyva
2025-08-24 14:27:45,053 [INFO]     Hiányzó adat a januar sheet 94. sorában, kihagyva
2025-08-24 14:27:45,053 [INFO]     Hiányzó adat a januar sheet 95. sorában, kihagyva
2025-08-24 14:27:45,053 [INFO]     Hiányzó adat a januar sheet 96. sorában, kihagyva
2025-08-24 14:27:45,053 [INFO]     Hiányzó adat a januar sheet 97. sorában, kihagyva
2025-08-24 14:27:45,053 [INFO]     Hiányzó adat a januar sheet 98. sorában, kihagyva
2025-08-24 14:27:45,053 [INFO]     Hiányzó adat a januar sheet 99. sorában, kihagyva
2025-08-24 14:27:45,054 [INFO]     Hiányzó adat a januar sheet 100. sorában, kihagyva
2025-08-24 14:27:45,054 [INFO]     Hiányzó adat a januar sheet 101. sorában, kihagyva
2025-08-24 14:27:45,054 [INFO]     Hiányzó adat a januar sheet 102. sorában, kihagyva
2025-08-24 14:27:45,054 [INFO]     Hiányzó adat a januar sheet 103. sorában, kihagyva
2025-08-24 14:27:45,054 [INFO]     Hiányzó adat a januar sheet 104. sorában, kihagyva
2025-08-24 14:27:45,054 [INFO]     Hiányzó adat a januar sheet 105. sorában, kihagyva
